id,project_slug,cve_id,cwe_id,cwe_name,github_username,github_repository_name,github_tag,github_url,advisory_id,buggy_commit_id,fix_commit_ids
104,solr_CVE-2025-24814_releases/solr/9.7.0,CVE-2025-24814,CWE-250,CWE-250: Execution with Unnecessary Privileges,apache,solr,releases/solr/9.7.0,https://github.com/apache/solr,GHSA-68r2-fwcg-qpm8,3b094fad639adc7e65404dfe7f9ecc58103345e4,f492e24881c5724a1b1baecfc9549e2cb0257525
105,oic-auth-plugin_CVE-2025-24399_4.452.v2849b_d3945fa_,CVE-2025-24399,CWE-178,CWE-178: Improper Handling of Case Sensitivity,jenkinsci,oic-auth-plugin,4.452.v2849b_d3945fa_,https://github.com/jenkinsci/oic-auth-plugin,GHSA-q9cm-88jx-3vfw,2849bd3945fa4c66fbc89da161d481565f85cdec,4d7765c854f4f5e6e3c26ed950a26042a7527875
106,cxf_CVE-2025-23184_cxf-3.5.9,CVE-2025-23184,CWE-400,CWE-400: Uncontrolled Resource Consumption,apache,cxf,cxf-3.5.9,https://github.com/apache/cxf,GHSA-fh5r-crhr-qrrq,,
107,keycloak_CVE-2024-11734_26.0.7,CVE-2024-11734,CWE-693,CWE-693: Protection Mechanism Failure,keycloak,keycloak,26.0.7,https://github.com/keycloak/keycloak,GHSA-w3g8-r9gw-qrh8,034e01eb224767c326bd43e5c5c1699d0c8f3b48,93b2a7327b2557eb132a8169086c5e63c81dff79
108,keycloak_CVE-2024-11736_26.0.7,CVE-2024-11736,CWE-526,CWE-526: Cleartext Storage of Sensitive Information in an Environment Variable,keycloak,keycloak,26.0.7,https://github.com/keycloak/keycloak,GHSA-f4v7-3mww-9gc2,edbf75e6eed55f8e2b7bf809bd48fd80cefa2c1e,7a76858fe4aa39a39fb6b86dd3d2c113d9c59854
109,jte_CVE-2025-23026_3.1.15,CVE-2025-23026,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),casid,jte,3.1.15,https://github.com/casid/jte,GHSA-vh22-6c6h-rm8q,0c7d4ad7a135d169b2db85062d827279e6d86aaf,a6fb00d53c7b8dbb86de933215dbe1b9191a57f1
110,openmeetings_CVE-2024-54676_7.2.0-RC1,CVE-2024-54676,CWE-502,CWE-502: Deserialization of Untrusted Data,apache,openmeetings,7.2.0-RC1,https://github.com/apache/openmeetings,GHSA-mjf9-4pcv-vfg7,90b7f9929bbb8fd9ae59407a34ef114c3ad1aa43,1c3426c6d3abbd984a3c01a61decf1242ea38923
111,narayana_CVE-2024-8447_7.0.2.Final,CVE-2024-8447,CWE-833,CWE-833: Deadlock,jbosstm,narayana,7.0.2.Final,https://github.com/jbosstm/narayana,GHSA-qq9f-q439-2574,6798bccf35309c42fbc2889e0fe14f722331cdcb,eb778412de230afc4687a2df43641280494156c5
112,nifi_CVE-2024-56512_rel/nifi-2.0.0-M4,CVE-2024-56512,CWE-638,CWE-638: Not Using Complete Mediation,apache,nifi,rel/nifi-2.0.0-M4,https://github.com/apache/nifi,GHSA-mpj7-7mg7-x95j,d07b363fb0309f8cad5f07fd0841067955a607bf,f744deebf9a9effdbbff79ce6073ec329b5f45da
113,amazon-redshift-jdbc-driver_CVE-2024-12744_v2.1.0.31,CVE-2024-12744,CWE-89,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),aws,amazon-redshift-jdbc-driver,v2.1.0.31,https://github.com/aws/amazon-redshift-jdbc-driver,GHSA-8596-2jgr-ppj7,5e93eb14e67b679fb5a63b2867af5d4a27dc0b15,c4fe909816510d4d54744b4354487a333154fbea
114,incubator-hugegraph_CVE-2024-43441_1.3.0,CVE-2024-43441,CWE-302,CWE-302: Authentication Bypass by Assumed-Immutable Data,apache,incubator-hugegraph,1.3.0,https://github.com/apache/incubator-hugegraph,GHSA-f697-gm3h-xrf9,cedc000215efa8fbf688ee79f1832835f54e9820,03b40a52446218c83e98cb43020e0593a744a246
115,logback_CVE-2024-12798_v_1.5.12,CVE-2024-12798,CWE-917,CWE-917: Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),qos-ch,logback,v_1.5.12,https://github.com/qos-ch/logback,GHSA-pr98-23f8-jwxv,5f05041cba4c4ac0a62748c5c527a2da48999f2d,2cb6d520df7592ef1c3a198f1b5df3c10c93e183
116,logback_CVE-2024-12801_v_1.5.12,CVE-2024-12801,CWE-918,CWE-918: Server-Side Request Forgery (SSRF),qos-ch,logback,v_1.5.12,https://github.com/qos-ch/logback,GHSA-6v67-2wr5-gvf4,6ddf91890a4c23e855132c89086ad7e069d81755,5f05041cba4c4ac0a62748c5c527a2da48999f2d
117,tomcat_CVE-2024-54677_11.0.1,CVE-2024-54677,CWE-400,CWE-400: Uncontrolled Resource Consumption,apache,tomcat,11.0.1,https://github.com/apache/tomcat,GHSA-653p-vg55-5652,40069ceee7dd070dc7f95ec04c45b6b5324a83c6,f57a9d9847c1038be61f5818d73b8be907c460d4
118,tomcat_CVE-2024-50379_11.0.1,CVE-2024-50379,CWE-367,CWE-367: Time-of-check Time-of-use (TOCTOU) Race Condition,apache,tomcat,11.0.1,https://github.com/apache/tomcat,GHSA-5j33-cvvr-w245,086d579a0461dc45f974360a722fe0b4c8226a97,05ddeeaa54df1e2dc427d0164bedd6b79f78d81f
119,quarkus-http_CVE-2024-12397_5.3.3,CVE-2024-12397,CWE-444,CWE-444: Inconsistent Interpretation of HTTP Requests ('HTTP Request/Response Smuggling'),quarkusio,quarkus-http,5.3.3,https://github.com/quarkusio/quarkus-http,GHSA-cxrx-q234-m22m,3ab7d0a0c6d96075f653313fd283e13064f2b8a4,cfc99d80fce2e3a3dbf06972e648e79e925a7ae7
120,sigstore-java_CVE-2024-54140_v1.1.0,CVE-2024-54140,CWE-20,CWE-20: Improper Input Validation,sigstore,sigstore-java,v1.1.0,https://github.com/sigstore/sigstore-java,GHSA-jp26-88mw-89qr,f20f4dbf437912074eb2218982e429199ae464ac,23fb4885e6704a5df4977f7acf253a745349edf9
121,ozone_CVE-2024-45106_ozone-1.4.0-RC1,CVE-2024-45106,CWE-287,CWE-287: Improper Authentication,apache,ozone,ozone-1.4.0-RC1,https://github.com/apache/ozone,GHSA-rcq8-9q3j-98mw,b666840d4f76c71c30044378bddd898a64aaa76f,56ce59166d2a7354b1b459dc325dba5e2e65c6fb
122,async-http-client_CVE-2024-53990_async-http-client-project-2.12.3,CVE-2024-53990,CWE-287,CWE-287: Improper Authentication,AsyncHttpClient,async-http-client,async-http-client-project-2.12.3,https://github.com/AsyncHttpClient/async-http-client,GHSA-mfj5-cf8g-g2fv,2af27154ba181c49b762c7a4a68c12b6831de093,d5a83362f7aed81b93ebca559746ac9be0f95425
123,sigstore-java_CVE-2024-53267_v1.0.0,CVE-2024-53267,CWE-345,CWE-345: Insufficient Verification of Data Authenticity,sigstore,sigstore-java,v1.0.0,https://github.com/sigstore/sigstore-java,GHSA-q4xm-6fjc-5f6w,,
124,keycloak_CVE-2024-10039_26.0.5,CVE-2024-10039,CWE-295,CWE-295: Improper Certificate Validation,keycloak,keycloak,26.0.5,https://github.com/keycloak/keycloak,GHSA-93ww-43rr-79v3,7bdc16f02953fe54d87376ea9cc61a2d547fe4c5,13833fd221e6201a72e9e63372ad9964955b0c34
125,keycloak_CVE-2024-9666_26.0.5,CVE-2024-9666,CWE-444,CWE-444: Inconsistent Interpretation of HTTP Requests ('HTTP Request/Response Smuggling'),keycloak,keycloak,26.0.5,https://github.com/keycloak/keycloak,GHSA-jgwc-jh89-rpgq,c4160df1e832eebf79cf25966437680f651115ee,d0eaed4d8285ccaa4e0bebd5851ef060d8412b1e
126,keycloak_CVE-2024-10492_26.0.5,CVE-2024-10492,CWE-73,CWE-73: External Control of File Name or Path,keycloak,keycloak,26.0.5,https://github.com/keycloak/keycloak,GHSA-5545-r4hg-rj4m,cf622e8d518076538d116dcdd87c2ea9f3d90361,d60cb9aaefc4035d322862edd8f9f252af6da951
127,tomcat_CVE-2024-52318_11.0.0-M26,CVE-2024-52318,CWE-326,CWE-326: Inadequate Encryption Strength,apache,tomcat,11.0.0-M26,https://github.com/apache/tomcat,GHSA-f632-9449-3j4w,71c14a221d2ec882ad70786f5d4a8b4eee1af135,8d1fc4733a06d1a03b9d644c57010f2ec5f0df38
128,undertow_CVE-2023-4639_2.3.10.Final,CVE-2023-4639,CWE-444,CWE-444: Inconsistent Interpretation of HTTP Requests ('HTTP Request/Response Smuggling'),undertow-io,undertow,2.3.10.Final,https://github.com/undertow-io/undertow,GHSA-3jrv-jgp8-45v3,c96363d683feb4b1066959d46be59cf2d59a7b7c,1f93a979d2ac264798e5779b5b7172dfafe0066f
129,netty_CVE-2024-47535_netty-tag,CVE-2024-47535,CWE-400,CWE-400: Uncontrolled Resource Consumption,netty,netty,netty-tag,https://github.com/netty/netty,GHSA-xq3w-v528-46rv,7b4fe3d25c01576636985320ebf16393cd21c13c,fbf7a704a82e7449b48bd0bbb679f5661c6d61a3
130,zookeeper_CVE-2024-51504_release-3.9.2-0,CVE-2024-51504,CWE-290,CWE-290: Authentication Bypass by Spoofing,apache,zookeeper,release-3.9.2-0,https://github.com/apache/zookeeper,GHSA-g93m-8x6h-g5gv,0cf36616dffe3164bf46b3b8c627f6cc5e37e8c8,2c2b74c1c11b6531aabb1bf06782e859048d5983
131,undertow_CVE-2023-1973_2.2.31.Final,CVE-2023-1973,CWE-20,CWE-20: Improper Input Validation,undertow-io,undertow,2.2.31.Final,https://github.com/undertow-io/undertow,GHSA-97cq-f4jm-mv8h,ddb4aeeb32f7ed58d715124acf1d464fc14b30dd,0410f3c4d9b39b754a2203a29834cac51da11258
132,snowflake-jdbc_CVE-2024-43382_v3.19.1,CVE-2024-43382,CWE-311,CWE-311: Missing Encryption of Sensitive Data,snowflakedb,snowflake-jdbc,v3.19.1,https://github.com/snowflakedb/snowflake-jdbc,GHSA-f686-hw9c-xw9c,c703b8de38e6fff8ca52c44ca885ddac760548ce,45afd71ac16ea55aeba91b8bacb4859344ae1b34
133,nifi_CVE-2024-45477_rel/nifi-1.27.0,CVE-2024-45477,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),apache,nifi,rel/nifi-1.27.0,https://github.com/apache/nifi,GHSA-7mqj-xgf8-p59v,49556f208abd006372b7f61efdf5d847f0229735,153c87a7daaeebea9b119066285b840ea4056e09
134,mpxj_CVE-2024-49771_v13.5.0,CVE-2024-49771,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),joniles,mpxj,v13.5.0,https://github.com/joniles/mpxj,GHSA-j945-c44v-97g6,53c21dc340b5b1f771bde6f19beeff3d8ab3b1bf,8002802890dfdc8bc74259f37e053e15b827eea0
135,OpenRefine_CVE-2024-49760_3.8-beta2,CVE-2024-49760,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),OpenRefine,OpenRefine,3.8-beta2,https://github.com/OpenRefine/OpenRefine,GHSA-qfwq-6jh6-8xx4,97c196953660f71589c9720326382a32beadc2b5,24d084052dc55426fe460f2a17524fd18d28b20c
136,simile-butterfly_CVE-2024-47883_1.2.5,CVE-2024-47883,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),OpenRefine,simile-butterfly,1.2.5,https://github.com/OpenRefine/simile-butterfly,GHSA-3p8v-w8mr-m3x8,2ad1fa4cd8afe3c920c8e6e04fe7a7df5cf8294e,537f64bfa72746f8b21d4bda461fad843435319c
137,OpenRefine_CVE-2024-47882_3.8-beta2,CVE-2024-47882,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),OpenRefine,OpenRefine,3.8-beta2,https://github.com/OpenRefine/OpenRefine,GHSA-j8hp-f2mj-586g,07dd61e00bb7f472ddcb243631299fba95ad90dd,85594e75e7b36025f7b6a67dcd3ec253c5dff8c2
138,OpenRefine_CVE-2024-47881_3.8-beta2,CVE-2024-47881,CWE-UNKNOWN,,OpenRefine,OpenRefine,3.8-beta2,https://github.com/OpenRefine/OpenRefine,GHSA-87cf-j763-vvh8,8060477fa53842ebabf43b63e039745932fa629d,853a1d91662e7dc278a9a94a38be58de04494056
139,OpenRefine_CVE-2024-47880_3.8-beta2,CVE-2024-47880,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),OpenRefine,OpenRefine,3.8-beta2,https://github.com/OpenRefine/OpenRefine,GHSA-79jv-5226-783f,10bf0874d67f1018a58b3732332d76b840192fea,8060477fa53842ebabf43b63e039745932fa629d
140,OpenRefine_CVE-2024-47879_3.8-beta2,CVE-2024-47879,CWE-94,CWE-94: Improper Control of Generation of Code ('Code Injection'),OpenRefine,OpenRefine,3.8-beta2,https://github.com/OpenRefine/OpenRefine,GHSA-3jm4-c6qf-jrh3,5bff415108f3a08616bd1443eac08bc0ee09e370,090924ca923489b6c94397cf1f5df7f7f78f0126
141,OpenRefine_CVE-2024-47878_3.8-beta2,CVE-2024-47878,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),OpenRefine,OpenRefine,3.8-beta2,https://github.com/OpenRefine/OpenRefine,GHSA-pw3x-c5vp-mfc3,090924ca923489b6c94397cf1f5df7f7f78f0126,10bf0874d67f1018a58b3732332d76b840192fea
142,sakai_CVE-2024-47876_23.2,CVE-2024-47876,CWE-285,CWE-285: Improper Authorization,sakaiproject,sakai,23.2,https://github.com/sakaiproject/sakai,GHSA-cx95-q6gx-w4qp,2e37c64db876a807f175ca3657492c5297a3c1c7,a9aadd9347cfb204515e89ac0163e1be9e56cc41
143,jetty.project_CVE-2024-6763_jetty-12.0.11,CVE-2024-6763,CWE-918,CWE-918: Server-Side Request Forgery (SSRF),jetty,jetty.project,jetty-12.0.11,https://github.com/jetty/jetty.project,GHSA-qh8g-58pp-2wxh,,
144,jetty.project_CVE-2024-8184_jetty-12.0.8,CVE-2024-8184,CWE-400,CWE-400: Uncontrolled Resource Consumption,jetty,jetty.project,jetty-12.0.8,https://github.com/jetty/jetty.project,GHSA-g8m5-722r-8whq,,
145,activemq-artemis_CVE-2023-50780_2.28.0,CVE-2023-50780,CWE-285,CWE-285: Improper Authorization,apache,activemq-artemis,2.28.0,https://github.com/apache/activemq-artemis,GHSA-443j-grxv-2pgv,f154c0b7ddc63bdfb908ed6a0ad0c25217489b74,cfb585eaf61d570eecd65c6ad0e92282df7d3869
146,jetty.project_CVE-2024-9823_jetty-12.0.2,CVE-2024-9823,CWE-400,CWE-400: Uncontrolled Resource Consumption,jetty,jetty.project,jetty-12.0.2,https://github.com/jetty/jetty.project,GHSA-j26w-f9rq-mr2q,,
147,JSONPath_CVE-2024-21534_v10.1.0,CVE-2024-21534,CWE-94,CWE-94: Improper Control of Generation of Code ('Code Injection'),JSONPath-Plus,JSONPath,v10.1.0,https://github.com/JSONPath-Plus/JSONPath,GHSA-pppg-cpfq-h7wr,f20be141062453c26281e8d5ee8684cad62a1e35,6b2f1b4c234292c75912b790bf7e2d7339d4ccd3
148,quarkus-cxf_CVE-2024-9621_3.15.1,CVE-2024-9621,CWE-532,CWE-532: Insertion of Sensitive Information into Log File,quarkiverse,quarkus-cxf,3.15.1,https://github.com/quarkiverse/quarkus-cxf,GHSA-jqh2-ch7p-xwxh,3cb8484578dc166e2637f37212829d59b915173b,8ed72cab8db8e5659e294b05529d2b45557859bd
149,json-lib_CVE-2024-47855_v3.0.3,CVE-2024-47855,CWE-UNKNOWN,,kordamp,json-lib,v3.0.3,https://github.com/kordamp/json-lib,GHSA-wwcp-26wc-3fxm,dc24879f2fac9023a6a480d23ea9d37a1f7c0c7d,a0c4a0eae277130e22979cf307c95dec4005a78e
150,avro_CVE-2024-47561_release-1.11.3-rc1,CVE-2024-47561,CWE-502,CWE-502: Deserialization of Untrusted Data,apache,avro,release-1.11.3-rc1,https://github.com/apache/avro,GHSA-r7pg-v2c8-mfg3,9c4e4da75cd7ed85bc348c99cd6ba28b6c7b13aa,8f89868d29272e3afea2ff8de8c85cb81a57d900
151,glassfish_CVE-2024-9329_M2-servlet5,CVE-2024-9329,CWE-233,CWE-233: Improper Handling of Parameters,eclipse-ee4j,glassfish,M2-servlet5,https://github.com/eclipse-ee4j/glassfish,GHSA-jq3f-mfmg-747x,252e1b0808662cf0da3a5197b787e9e1b333c7b7,6ca35eee2ba90a8108984b27bec33f9cc50cd83b
152,maven-archetype_CVE-2024-47197_maven-archetype-3.2.1,CVE-2024-47197,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,apache,maven-archetype,maven-archetype-3.2.1,https://github.com/apache/maven-archetype,GHSA-2qq7-fch2-phqf,70a6cc57f2f2a38b54cd967f7646f6eb2dc8cbbf,484b6ab946f0d7ce557a3df28615d8c51e500054
153,hadoop_CVE-2024-23454_release-3.3.6-RC1,CVE-2024-23454,CWE-269,CWE-269: Improper Privilege Management,apache,hadoop,release-3.3.6-RC1,https://github.com/apache/hadoop,GHSA-f5fw-25gw-5m92,5e30d28d7e524dd3eed179d81c38e2eb82ae4673,8c2836402fbb2f619f1fef4ef625a8542e853a64
154,linkis_CVE-2024-39928_1.5.0,CVE-2024-39928,CWE-326,CWE-326: Inadequate Encryption Strength,apache,linkis,1.5.0,https://github.com/apache/linkis,GHSA-6gch-63wp-4v5f,273394fe06c9865fe264220c6a795190ae7679bb,82c2f4b201b746e9206bb58ef98f536fc333aa07
155,dataease_CVE-2024-46985_v2.10.0,CVE-2024-46985,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,dataease,dataease,v2.10.0,https://github.com/dataease/dataease,GHSA-4m9p-7xg6-f4mm,,
156,dataease_CVE-2024-46997_v2.10.0,CVE-2024-46997,CWE-74,CWE-74: Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),dataease,dataease,v2.10.0,https://github.com/dataease/dataease,GHSA-h7mj-m72h-qm8w,,
157,druid_CVE-2024-45384_druid-30.0.0-rc3,CVE-2024-45384,CWE-209,CWE-209: Generation of Error Message Containing Sensitive Information,apache,druid,druid-30.0.0-rc3,https://github.com/apache/druid,GHSA-p72w-r6fv-6g5h,c71fb60345bcf6ceb27d611f52bd8fd159cb7779,74cab7a76c99da457c3a883939cc0b03301b8771
158,druid_CVE-2024-45537_druid-30.0.0-rc3,CVE-2024-45537,CWE-20,CWE-20: Improper Input Validation,apache,druid,druid-30.0.0-rc3,https://github.com/apache/druid,GHSA-jh66-3545-vpm7,d1da7af57875f6ffbf3e993b965d003f8dde9ff9,6f87910135ccabd72135deed1b2b9c42b8970a11
159,Connector_CVE-2024-8642_v0.8.1,CVE-2024-8642,CWE-287,CWE-287: Improper Authentication,eclipse-edc,Connector,v0.8.1,https://github.com/eclipse-edc/Connector,GHSA-8259-2x72-2gvc,bcb2e42aee82ce1863be3dcbdab29919d39a0e97,04899e91dcdb4a407db4eb7af3e7b6ff9a9e9ad6
160,vertx-grpc_CVE-2024-8391_4.5.9,CVE-2024-8391,CWE-770,CWE-770: Allocation of Resources Without Limits or Throttling,eclipse-vertx,vertx-grpc,4.5.9,https://github.com/eclipse-vertx/vertx-grpc,GHSA-g76f-gjfx-4rpr,7eda0b3fb88c2c28de78e9fda4ea734f3bac9fb1,a76b14a92410c89fcc590c5852d800b565916ccf
161,kroxylicious_CVE-2024-8285_v0.7.0,CVE-2024-8285,CWE-295,CWE-295: Improper Certificate Validation,kroxylicious,kroxylicious,v0.7.0,https://github.com/kroxylicious/kroxylicious,GHSA-h83p-72jv-g7vp,bd71d918220d9aae012c92e71352da2b8f691a34,8be1efcb0a2160fa3ad4cb0e5a27e60160774dce
162,undertow_CVE-2024-7885_2.2.35.Final,CVE-2024-7885,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),undertow-io,undertow,2.2.35.Final,https://github.com/undertow-io/undertow,GHSA-9623-mqmm-5rcf,4ab4d5124f77f200aa08dbfba992cb0a880c0eea,80c125e09068ac52ed0a9acde266ef12f8ed7ae1
163,apollo_CVE-2024-43397_v2.2.0,CVE-2024-43397,CWE-284,CWE-284: Improper Access Control,apolloconfig,apollo,v2.2.0,https://github.com/apolloconfig/apollo,GHSA-c6c3-h4f7-3962,8f716ac017a10c234f3c6c9abba1410d8aa4eb5d,f55b419145bf9d4f2f51dd4cd45108229e8d97ed
164,dolphinscheduler_CVE-2024-43202_3.2.1,CVE-2024-43202,CWE-94,CWE-94: Improper Control of Generation of Code ('Code Injection'),apache,dolphinscheduler,3.2.1,https://github.com/apache/dolphinscheduler,GHSA-2fm6-mv57-p2qh,680d2e0b056ba5f717c1e527f084eb6ceeac92cc,dc306bfa1d3ed72eb7b72b177e33a46042d2a9c3
165,microcks_CVE-2024-44076_1.9.1-fix-1,CVE-2024-44076,CWE-269,CWE-269: Improper Privilege Management,microcks,microcks,1.9.1-fix-1,https://github.com/microcks/microcks,GHSA-r6ph-5fp2-3w2v,a47d105eb45dac5a0712d6e6bf12b3a4347e5e68,4bb98d76f050710e42f5978877fe70e2f6edabf0
166,xxl-job_CVE-2024-42681_2.4.1,CVE-2024-42681,CWE-276,CWE-276: Incorrect Default Permissions,xuxueli,xxl-job,2.4.1,https://github.com/xuxueli/xxl-job,GHSA-cpfp-m5qw-c4r3,5d71149c874ad38a79aa647875f6159dabfa4dae,a2dc9011310628f3e18c3a5095e7e6a946d017bd
167,mina-sshd_CVE-2024-41909_sshd-2.11.0,CVE-2024-41909,CWE-354,CWE-354: Improper Validation of Integrity Check Value,apache,mina-sshd,sshd-2.11.0,https://github.com/apache/mina-sshd,GHSA-2326-hx7g-3m9r,6b0fd46f64bcb75eeeee31d65f10242660aad7c1,315739e4e9d1dc7a4ff32ea64936982ed0b73e76
168,openhab-webui_CVE-2024-42468_4.2.0.M4,CVE-2024-42468,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),openhab,openhab-webui,4.2.0.M4,https://github.com/openhab/openhab-webui,GHSA-pcwp-26pw-j98w,091d0edc06862bb40a70d74a2d607d1366ce134d,630e8525835c698cf58856aa43782d92b18087f2
169,openhab-webui_CVE-2024-42469_4.2.0.M4,CVE-2024-42469,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),openhab,openhab-webui,4.2.0.M4,https://github.com/openhab/openhab-webui,GHSA-f729-58x4-gqgf,091d0edc06862bb40a70d74a2d607d1366ce134d,630e8525835c698cf58856aa43782d92b18087f2
170,openhab-webui_CVE-2024-42470_4.2.0.M4,CVE-2024-42470,CWE-862,CWE-862: Missing Authorization,openhab,openhab-webui,4.2.0.M4,https://github.com/openhab/openhab-webui,GHSA-3g4c-hjhr-73rj,091d0edc06862bb40a70d74a2d607d1366ce134d,630e8525835c698cf58856aa43782d92b18087f2
171,openhab-webui_CVE-2024-42467_4.2.0.M4,CVE-2024-42467,CWE-918,CWE-918: Server-Side Request Forgery (SSRF),openhab,openhab-webui,4.2.0.M4,https://github.com/openhab/openhab-webui,GHSA-v7gr-mqpj-wwh3,091d0edc06862bb40a70d74a2d607d1366ce134d,630e8525835c698cf58856aa43782d92b18087f2
172,reposilite_CVE-2024-36117_3.5.11-next,CVE-2024-36117,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),dzikoysk,reposilite,3.5.11-next,https://github.com/dzikoysk/reposilite,GHSA-w7c4-5w4f-jm3g,279a472015ec675c1da449d902dc82e4dd578484,e172ae4b539c822d0d6e04cf090713c7202a79d6
173,Alpine_CVE-2022-23553_alpine-parent-1.10.3,CVE-2022-23553,CWE-863,CWE-863: Incorrect Authorization,stevespringett,Alpine,alpine-parent-1.10.3,https://github.com/stevespringett/Alpine,GHSA-2w4p-2hf7-gh8x,142876cecbbf4a0169f397651c83c96d0d9b459b,a7432184b9137ea095799a77f9ced370553acbd7
174,Alpine_CVE-2022-23554_alpine-parent-1.10.3,CVE-2022-23554,CWE-287,CWE-287: Improper Authentication,stevespringett,Alpine,alpine-parent-1.10.3,https://github.com/stevespringett/Alpine,GHSA-whr2-9x5f-5c79,,
175,reposilite_CVE-2024-36116_3.5.11-next,CVE-2024-36116,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),dzikoysk,reposilite,3.5.11-next,https://github.com/dzikoysk/reposilite,GHSA-frvj-cfq4-3228,e172ae4b539c822d0d6e04cf090713c7202a79d6,848173738e4375482c70365db5cebae29f125eaa
176,reposilite_CVE-2024-36115_3.5.11-next,CVE-2024-36115,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),dzikoysk,reposilite,3.5.11-next,https://github.com/dzikoysk/reposilite,GHSA-9w8w-34vr-65j2,731001f29eabf37e29259c409f8806b40748a0db,279a472015ec675c1da449d902dc82e4dd578484
177,inlong_CVE-2024-36268_1.12.0-RC0,CVE-2024-36268,CWE-94,CWE-94: Improper Control of Generation of Code ('Code Injection'),apache,inlong,1.12.0-RC0,https://github.com/apache/inlong,GHSA-qff2-8qw7-hcvw,59ea4393215579f55918befbfb43baef1b5e2875,85fc8b02e69badc5103fadb77559a921c788537a
178,biscuit-java_CVE-2024-41948_3.0.2,CVE-2024-41948,CWE-1259,CWE-1259: Improper Restriction of Security Token Assignment,eclipse-biscuit,biscuit-java,3.0.2,https://github.com/eclipse-biscuit/biscuit-java,GHSA-5hcj-rwm6-xmw4,d34e5a8b11f563d25ce9c2efd77251f04ce5cd7a,2e05e7b3f8f2aae38f33294f19419e2d638cb564
179,seatunnel-web_CVE-2023-48396_1.0.0,CVE-2023-48396,CWE-290,CWE-290: Authentication Bypass by Spoofing,apache,seatunnel-web,1.0.0,https://github.com/apache/seatunnel-web,GHSA-cp2c-x2pc-fph7,ab477d5082dc0a017d44a388a8f75f0749e1115d,4a37ebfa4b57e177bf7857cf39a6dbdc00f75f78
180,drill_CVE-2023-48362_drill-1.21.1,CVE-2023-48362,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,apache,drill,drill-1.21.1,https://github.com/apache/drill,GHSA-v62g-jwj9-rfvx,097da744ff416bda7bd6e83df3d7b3f31369c42e,0e88b7a5101d24c561a2a3efb12d7a3b3f7933f3
181,dnsjava_CVE-2024-25638_v3.5.3,CVE-2024-25638,CWE-345,CWE-345: Insufficient Verification of Data Authenticity,dnsjava,dnsjava,v3.5.3,https://github.com/dnsjava/dnsjava,GHSA-cfxw-4h78-h7fw,774c17f12b3af1ab99de36e2711b7e14d0d24940,2073a0cdea2c560465f7ac0cc56f202e6fc39705
182,syncope_CVE-2024-38503_syncope-3.0.7,CVE-2024-38503,CWE-20,CWE-20: Improper Input Validation,apache,syncope,syncope-3.0.7,https://github.com/apache/syncope,GHSA-8pxv-x6jq-5vw9,09c1641641980fad0b59076415a1cbc9447d9354,12e65f5fb12ad87ce0b223b3c2bb39025a4521e4
